NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,vitesse
-0.1612337193740759,-1.3744466670985303,-0.13720606915291864,-1.4265670196917415,-0.11939086660231721,-1.423368970330094,-0.10268212225315054,-1.419266146287274,-0.18706829287007626,-1.4326971832871906,-0.20850749617537703,-1.4323654646673853,-0.23059901961652368,-1.4329151047818478,-0.07873763146960111,-1.3828958410319867,-0.2670227657525053,-1.3979714653309105,-0.1353179122379702,-1.2995364268607672,-0.1993063858534457,-1.3020163725946081,0.07682338875211886,-0.9970447166203935,-0.42362643024932745,-0.9976737521137093,MOYEN
-0.1638113027898452,-1.3103629755417587,-0.13666509610059766,-1.3716714398040175,-0.12197662831582694,-1.371256838292927,-0.10516453704112733,-1.3710807190260286,-0.19084142105598756,-1.3774619977212503,-0.2120092467059469,-1.3807404591701942,-0.23034508490921707,-1.382699624060724,-0.07805218947528546,-1.3455648032161702,-0.260504062579052,-1.3556571973122216,-0.1312148137360603,-1.2465533412885355,-0.20098136476284167,-1.245998552641508,0.07972804333323717,-0.9968166527031205,-0.40815273008625724,-0.9898156743117915,MOYEN
-0.16036769040918114,-1.2753575412712896,-0.1344661196592946,-1.3449617094128206,-0.11881493556156843,-1.344435366403557,-0.10274208585516562,-1.3441075105251405,-0.18549270090820175,-1.3517592198487758,-0.20621187091540827,-1.3559428816884305,-0.2264199995931712,-1.360601721545451,-0.07486938053210025,-1.3241177350795819,-0.25768089675865674,-1.3382814828750307,-0.12787353001501964,-1.2128611338182018,-0.19760937085022875,-1.2109336438090552,0.08149883331412344,-0.9966734370737673,-0.4003644531881146,-0.9840962387339753,MOYEN
-0.163472591320393,-1.3042303044615233,-0.13736317293005473,-1.3641025852270492,-0.12168580420320417,-1.363474019681539,-0.1054762714230258,-1.3630831111961068,-0.1903832982183392,-1.37197125923412,-0.21144750235595827,-1.3741953607480775,-0.2307231067612557,-1.3754657481308539,-0.07894665031563648,-1.3390791831059452,-0.26011165363635147,-1.3502787503305007,-0.13146660050381503,-1.2415795049438625,-0.20123311665678498,-1.243629579598172,0.07797759365662005,-0.9969551117715998,-0.4018470558304185,-0.9791430019762053,MOYEN
-0.16773470300908538,-1.3992203755125032,-0.1422189102052305,-1.4448329001285602,-0.12728919003623224,-1.4408890640220136,-0.10928939902705259,-1.437399622446001,-0.1943845000712921,-1.451401299179231,-0.2156418524833431,-1.4500208650618787,-0.23600592388272673,-1.4471649882497521,-0.08509666927385308,-1.3956734757459266,-0.26718851439524605,-1.4030539128028952,-0.13745323465730153,-1.3225603459403632,-0.20527794571041005,-1.3235287712886816,0.07344298076761945,-0.9972994177156463,-0.4104705971546149,-0.984534899899795,MOYEN
-0.16523921022411553,-1.414300434206744,-0.14030858593417778,-1.4595364505658264,-0.1243452583977213,-1.455009650749404,-0.10586823951348273,-1.4509316433582273,-0.19283623570904146,-1.4679451346982277,-0.21413585614626754,-1.4671534868503113,-0.23491059102295403,-1.4648446448547099,-0.08277467105404933,-1.4079115341448756,-0.26686482113113374,-1.4175962181291457,-0.13567406022839754,-1.3373200547009279,-0.20360114552106298,-1.339757172968182,0.07570341976347887,-0.9971303787550124,-0.41098774999744037,-0.9878385517605256,MOYEN
-0.15566288156809444,-1.3690399762011727,-0.1321701178791625,-1.4249849238655903,-0.1154962629148616,-1.421433609643044,-0.09823026676182262,-1.4168481944140405,-0.18079927503002663,-1.4317746197076116,-0.20198233770347837,-1.4319738541948577,-0.22350824662141547,-1.4327700913850394,-0.07556860301353373,-1.38194046399715,-0.2592662164537626,-1.4019972758815193,-0.12938372568777806,-1.2965416602891862,-0.19480306376428097,-1.3010084720907407,0.07823271279375273,-0.9969351245938375,-0.4093275825281553,-0.9882684900947626,MOYEN
-0.15761040231060483,-1.3100451107549864,-0.13195353226566442,-1.3739628258035255,-0.11576904379839291,-1.3740554468707489,-0.09851420888713311,-1.373677760204973,-0.1832779881167603,-1.3806043579870928,-0.20502957803757407,-1.3851282976531722,-0.2250285261609693,-1.3890806568593586,-0.07262545679622773,-1.351545277673429,-0.25754480089516507,-1.369107531963809,-0.12801276716177645,-1.2454456712747213,-0.1959390991628808,-1.248271997212244,0.08199735615397848,-0.9966325469217618,-0.40856211153294114,-0.9889692844731613,MOYEN
-0.1279454574941913,-1.3977067562459806,-0.10714048404188369,-1.4525713696356422,-0.0946629875995007,-1.4518986726423002,-0.07703975993994516,-1.45099271287967,-0.158394784769925,-1.4505887902435728,-0.18061058756035395,-1.447361763804213,-0.20232811055450048,-1.4433523070598397,-0.05992529406465308,-1.4216065173811943,-0.23594893285532878,-1.406748723322648,-0.10224770785818366,-1.3212525039692082,-0.16746679122023483,-1.3161982974632633,0.09137780924888111,-0.9958162963001133,-0.37104117931624975,-1.0181177276835307,MOYEN
-0.1456309365051768,-1.4285091832086416,-0.1175927970707042,-1.4952502852980514,-0.0954583808389728,-1.4925849097933026,-0.07522176221139108,-1.4883809459606971,-0.16997641942271757,-1.4964614476910558,-0.18843398731434544,-1.4936096767116358,-0.20883314071777054,-1.488281115097521,-0.03888648222889459,-1.4507435137974412,-0.23194328512210968,-1.4495522415048594,-0.11674969430651272,-1.346065978641497,-0.17504535214204103,-1.348847624028988,0.1187771486473739,-0.992920937919631,-0.36316161736716945,-1.0037136181195863,MOYEN
-0.12914218280576673,-1.3843874143490247,-0.10977015850391761,-1.446450011377695,-0.09304081776123278,-1.4469971421412402,-0.07595036596314704,-1.4474294261266942,-0.16353595186617492,-1.445439514152984,-0.18421328176586976,-1.4449723069273037,-0.20279379181361046,-1.442636033225839,-0.06155058748290375,-1.4173592492355256,-0.23014003515814974,-1.4085512675290657,-0.10108527923947996,-1.3147416435389738,-0.16957228743590008,-1.3106638207031638,0.08928565874016624,-0.9960060597924766,-0.37119793249990063,-0.9951465204513971,MOYEN
-0.17216542694742176,-1.395254271579249,-0.1400979698632628,-1.453066476032384,-0.12305729178842677,-1.451524926343446,-0.1044639624985666,-1.4501900706235218,-0.19646436501075948,-1.450206640679124,-0.21194573095491953,-1.448086434222148,-0.22535464756265453,-1.4454309080656322,-0.07350789152589804,-1.4168797565772808,-0.24247698352936684,-1.4053951044911053,-0.13605956360731092,-1.3226783737266454,-0.20346589192933373,-1.3222208675016158,0.0826815348150911,-0.9965760200810678,-0.36495962743417587,-1.0014538661761687,MOYEN
-0.1500714728438855,-1.4183494240832728,-0.11507378999462892,-1.468725465053777,-0.09633437318069024,-1.4653684506658298,-0.08346294073545694,-1.4619117773654766,-0.1735925858450369,-1.4722017964921108,-0.1929193725299488,-1.4703277542061217,-0.212252678392656,-1.4670301971341757,-0.06242466867013213,-1.4208867927099167,-0.23806170086519216,-1.4227574144396558,-0.113379769572013,-1.3321650485530556,-0.1886324899857539,-1.335407615153044,0.08763215614463343,-0.996152902525231,-0.378798274492187,-1.0125250529627727,MOYEN
-0.14586104177127696,-1.43211851258789,-0.11413374032497309,-1.4935346881239586,-0.0975515968570047,-1.491625972565117,-0.07800159504112031,-1.4891785223433076,-0.16900204272995967,-1.4948437154592737,-0.1903298149753802,-1.4932936296070365,-0.20996607292059094,-1.4910014635429822,-0.04866001942381246,-1.4547509376955794,-0.2333558214479383,-1.4511345974424,-0.11368496178615531,-1.3565437672765661,-0.1796547132433607,-1.357588977272633,0.11706182372853505,-0.9931246293519004,-0.36789511030853844,-1.011104522947726,MOYEN
-0.12300633007224925,-1.3567450218166075,-0.09116446517229267,-1.4246015534454781,-0.07386739816451189,-1.4248513380365997,-0.05638266611714996,-1.4260517164843904,-0.15056703892396583,-1.4240114650386344,-0.17178931941096587,-1.4238783841706746,-0.19047236619654315,-1.423639448254662,-0.02659118187967415,-1.4128804403800954,-0.21841522104895705,-1.41166690341712,-0.0896561017367223,-1.2885234218571058,-0.158062886497691,-1.2890376074044176,0.1218853381772191,-0.9925441875994363,-0.35788556105255603,-1.0263596783121502,MOYEN
-0.13307577531739703,-1.31036599144949,-0.10407085955230183,-1.381093602166261,-0.0872542290470532,-1.3841527117224472,-0.07009026320564425,-1.387017077254052,-0.16304193898369468,-1.378696916645633,-0.18337509447424735,-1.3804362349467647,-0.20086971570629425,-1.382520963974958,-0.04130105460933351,-1.3751338991424948,-0.22722833169815085,-1.3718660638426856,-0.1001346943086213,-1.2453893768815798,-0.16917495116992415,-1.2458325275609068,0.110945638727619,-0.9938264764270072,-0.3664270055696512,-1.023587914517613,MOYEN
-0.12054200735361154,-1.4111923988363304,-0.09112760341967416,-1.4633450923147964,-0.07315784364039382,-1.4608158090302472,-0.057764519176301966,-1.4570436897586183,-0.14492323427341017,-1.466942032293107,-0.16277433674481798,-1.4664876974337784,-0.18196728583174512,-1.465421854279657,-0.03984363860827043,-1.4166965780026792,-0.2050359418473556,-1.4310811858113093,-0.08647544244799073,-1.3361795632213354,-0.15914777561905474,-1.3372128922004831,0.1140600712442257,-0.9934738547882185,-0.3705294653847371,-1.0364836745307908,MOYEN
-0.10041383236878451,-1.4074669425784228,-0.07195483269710413,-1.4654462342781558,-0.056344383432627036,-1.4645292464627238,-0.043740443159606256,-1.4635968633039937,-0.1254100376654704,-1.464362856680005,-0.14597787323981726,-1.463362159365638,-0.1632650855208681,-1.4616159672103477,-0.022947381003084345,-1.4256846511237602,-0.19072703301517416,-1.430654259363546,-0.06864899363261243,-1.334883559611909,-0.13742303690605168,-1.3316514809665607,0.13209461853430482,-0.9912371117720907,-0.3524693947203771,-1.044063123211578,MOYEN
-0.10349735027916512,-1.344723830619126,-0.0758412631872027,-1.4115426620261575,-0.06047519497039694,-1.4127266941802812,-0.04802904186420417,-1.4116389647315695,-0.12866963899118763,-1.4124714813343644,-0.14914696795945023,-1.4132063286301626,-0.16619446860086046,-1.4123891435888944,-0.027014638473209025,-1.3846315009166796,-0.19688560698693533,-1.3884725054952867,-0.07314307918368475,-1.2828318968685346,-0.1410493410953311,-1.2825737799942505,0.12614159688494753,-0.9920122466659953,-0.3562607336808354,-1.0333494676335986,MOYEN
-0.09808711548366549,-1.4144852564851658,-0.06940647902548042,-1.474789098329034,-0.05614455601610265,-1.4718191220097236,-0.038949329689261514,-1.4677233014236228,-0.12347835103577752,-1.479116125959501,-0.14609356038970076,-1.478594229265725,-0.16676430094264036,-1.4759438916534255,-0.019079484513937088,-1.4249768060709158,-0.1970875822994762,-1.4370242390306107,-0.0699940249874567,-1.342751418830274,-0.13944161510065556,-1.3399005790172471,0.1327540402022544,-0.9911490124143686,-0.35955928614761373,-1.0392721100318052,MOYEN
-0.11524855298899693,-1.4257733617390251,-0.08390044842531807,-1.4770468126364995,-0.06729321430119521,-1.4744817960375598,-0.05382170935394128,-1.4704293879607409,-0.1382790044829592,-1.4788177314690116,-0.15793860240515104,-1.4772502496807858,-0.1742874038549934,-1.474524797261012,-0.02795513364651226,-1.4226481383012197,-0.2014903776246167,-1.4312999759531977,-0.08058352714962837,-1.3573284717430485,-0.1494297193644723,-1.35359089557127,0.12934002414104226,-0.9916003016110849,-0.3608921274944236,-1.0317252493615858,MOYEN
-0.10908708031276408,-1.4088010914792362,-0.0778171176492103,-1.4712048009952694,-0.06371272057417032,-1.4695387638038107,-0.04919569215606144,-1.4668763677129883,-0.13290475817353797,-1.4745642541628636,-0.15498239983658824,-1.4745655256234524,-0.17194639653976576,-1.4725582284099736,-0.025647733468180993,-1.4282727051375657,-0.20000092013841073,-1.4371333868345033,-0.07739058500370438,-1.334635778168994,-0.14747400123982485,-1.3305079389855983,0.13108182274542787,-0.9913715528225209,-0.3598085976733433,-1.0381841887791083,MOYEN
-0.1108647090216077,-1.3980005817562047,-0.07952992821460288,-1.459777904224737,-0.06538501647143004,-1.4579782548426143,-0.05147193263824412,-1.4566056972461328,-0.1352964728853548,-1.4617127723492105,-0.15809802629530778,-1.46166508568905,-0.17518740818786235,-1.4604546797832851,-0.02710426237314048,-1.421599256683861,-0.20395929735762217,-1.430181832742634,-0.07920417590873154,-1.322981837162079,-0.14977190986195751,-1.3221915341123165,0.1281502070983093,-0.99175477030396,-0.3644535037490226,-1.041031156265269,MOYEN
-0.08766123466683277,-1.3595217907985553,-0.06528981841286541,-1.4298394786695054,-0.04880917670326616,-1.4295621577032964,-0.035519228153014476,-1.4281028108360827,-0.11017221263267134,-1.4332424326612376,-0.13114183191352674,-1.4348649877665345,-0.15020513777454278,-1.4352217456111795,-0.02580604199950059,-1.4000149434306195,-0.19688535463694015,-1.4131046904476983,-0.07157988021653533,-1.2913404871768854,-0.13107213688890226,-1.295707670117671,0.11743886309419505,-0.9930801143085803,-0.37706862278160724,-1.0310642460541635,MOYEN
-0.12195504390097366,-1.377977259436834,-0.09500486240907201,-1.4427389428230064,-0.07610746648900173,-1.4433517593582756,-0.06098044298822679,-1.4435984152215533,-0.14815005122422,-1.4412290240500694,-0.16409608215955607,-1.4395221929683089,-0.17888838910048105,-1.4347899400038187,-0.02798629076084167,-1.4120571785747384,-0.19577585331683212,-1.4023264286470476,-0.0798800726430394,-1.3090494030176014,-0.14826534630207386,-1.305917019605864,0.15163106908150956,-0.9884371598079458,-0.3487679541594153,-1.0404021634632739,MOYEN
-0.03665327034514705,-1.415949193777097,-0.01376452541406775,-1.4782682580293431,-0.0012554824467262088,-1.4765314432618282,0.01269049810936239,-1.4743186429180408,-0.06365934272528508,-1.482680324769861,-0.08483545855349725,-1.4834471231220887,-0.10503946939434543,-1.484224322563258,0.015414664440401,-1.4375643274558245,-0.15230017960247003,-1.4511495698428312,-0.022243960959570593,-1.3445651001404921,-0.07964761260082197,-1.3484884410150697,0.1469985482430579,-0.9891367078490381,-0.34577346660976116,-1.049454920051837,MOYEN
-0.20125438699159415,-1.4082053290163326,-0.17326966412835257,-1.4662237716470163,-0.1529594863302563,-1.4644074006402625,-0.13294963182597827,-1.4616328142199955,-0.23397620160490207,-1.4670998104759825,-0.258360496934208,-1.464450694371795,-0.28135363953467774,-1.4606467910940908,-0.1040345971502768,-1.4133224754838476,-0.3150142041628261,-1.408863892356672,-0.16443198957597382,-1.3260635520538298,-0.24764148680561163,-1.3221677874365731,0.04801720709208574,-0.9988465086403796,-0.4536766907777897,-0.9403651634870567,MOYEN
-0.19342673336391128,-1.3995442976271357,-0.16554944532204724,-1.4582608688985907,-0.14558147776345934,-1.4561942532085461,-0.12606189042878127,-1.4530405440465768,-0.2253754433624757,-1.4602657227842164,-0.2489117860760028,-1.4586548682584708,-0.2713995590645411,-1.4556913968826657,-0.09971012371796814,-1.407443380031807,-0.3063760736677235,-1.4069771903130224,-0.15851917102965635,-1.3171186220180722,-0.240093324212641,-1.3162023377924486,0.052066582075511326,-0.9986436156262022,-0.4479562245986962,-0.9416454225153259,MOYEN
-0.19014810755115683,-1.3251851389879465,-0.15965506069369995,-1.396236695527916,-0.14017950668807258,-1.3942016939846638,-0.12125409670947819,-1.3917564091070047,-0.21930403305143042,-1.4060729633034204,-0.24164910338433124,-1.4094862189109476,-0.2625494526141613,-1.4113225309763442,-0.09646630339762997,-1.361631564025488,-0.29742125879543985,-1.3797344147473822,-0.15738559797576707,-1.2531906613944002,-0.2368517108340057,-1.2642191134796072,0.05568296338188975,-0.99844850021872,-0.44637318109773805,-0.9474080768428098,MOYEN
-0.19604778581939197,-1.3243510264601832,-0.1619950346546451,-1.394738472363737,-0.14318693696835327,-1.3922575977230944,-0.12453189997286784,-1.389501787816591,-0.22243468361096327,-1.4051577440701224,-0.24447083126636232,-1.4080059165372345,-0.26396004902674264,-1.4095992304970637,-0.09833326683098845,-1.3582278534934344,-0.29542951838240433,-1.375538252320186,-0.16235453595217664,-1.251255602116003,-0.2418280471137261,-1.2605707800955492,0.06017600191640413,-0.9981877823302372,-0.44847404215334946,-0.9488440768280665,MOYEN
-0.19067572255500714,-1.4253809346872808,-0.15914906873393544,-1.4774128780684406,-0.13980702412601118,-1.473499440309998,-0.12120005102471612,-1.4685039883274789,-0.22006545654327186,-1.4819900013131029,-0.24331190270452382,-1.48030441614631,-0.2649548504886076,-1.4774368477914828,-0.09652112855784356,-1.4148546593486582,-0.3009446286929682,-1.4213172581290554,-0.15415233265911063,-1.3436775655131354,-0.23795067465073896,-1.3458157694382482,0.055314321109746024,-0.9984689909457217,-0.44756190770143794,-0.9425371641137918,MOYEN
-0.18065922454503278,-1.4547718148620374,-0.1505821580399942,-1.4994277434486865,-0.13067371318428844,-1.4967440959493372,-0.11265999888757222,-1.493022364846828,-0.21022864840958003,-1.5003870303508198,-0.23360262822232256,-1.4976723676340085,-0.25699503667882545,-1.4936835636864874,-0.08666155222013387,-1.433325005720883,-0.2933754592939768,-1.4321218717644568,-0.1451170202419502,-1.37210205886921,-0.22410959685352386,-1.3735659486355447,0.06193867167854088,-0.998079957193159,-0.435194892218933,-0.9457568578651224,MOYEN
-0.19123904143158157,-1.4705435138897665,-0.1619700447849055,-1.509597752905747,-0.14299510283856848,-1.5067799691499204,-0.12464783316077292,-1.503489470912142,-0.22003393705640684,-1.5107026817697016,-0.2429271451325054,-1.507511870969454,-0.2657744539567911,-1.5031725270160294,-0.10105198403817178,-1.4439243862360345,-0.3002229899236708,-1.4399535750252916,-0.15515496212510205,-1.3929535539681288,-0.2331431458679373,-1.3922065436448736,0.054647457961560834,-0.9985057112196903,-0.44334938374711247,-0.9469662063465109,MOYEN
-0.1895779224353916,-1.4553483197422132,-0.1610997422183571,-1.5142152487679257,-0.1463710093912308,-1.512359095719529,-0.12578211123886607,-1.510121207918194,-0.22169358737725486,-1.512937260866527,-0.24409957599161397,-1.5099957120715808,-0.2631558992366752,-1.50555656978999,-0.0990524190310897,-1.4676413254000569,-0.29437390205619063,-1.4591804372047623,-0.1497132897939452,-1.376698571383787,-0.23126897391767473,-1.3717413639793015,0.07249879997396222,-0.9973684996040006,-0.4341449862458641,-0.9960025722978907,MOYEN
-0.1883922871842681,-1.5167252968031015,-0.1627461656463885,-1.5620966983652806,-0.14575896598269764,-1.5589826854672948,-0.1249272372461045,-1.5542103667899594,-0.2173893704208109,-1.561272822731746,-0.2368973714173182,-1.556673598055796,-0.259435668839412,-1.5495840841825292,-0.0996495641368948,-1.5035647794915492,-0.2887570634532736,-1.4982550442389584,-0.15200378304820558,-1.4375681338330104,-0.22651787214133046,-1.4374816348073736,0.06543567333087764,-0.9978567896525706,-0.4336181282913117,-0.9904588441454599,MOYEN
-0.18225871743355404,-1.526083428838556,-0.15786964855049426,-1.5657627754229206,-0.14035514430806978,-1.5621488496100393,-0.12207443004448026,-1.556307866430836,-0.2083891212588034,-1.5650353948874345,-0.2266271844226926,-1.5611917476094632,-0.24681776208879208,-1.555277115794605,-0.1000053167747658,-1.494253016929131,-0.2810971680603239,-1.4895607826166357,-0.1448097308449121,-1.449629115145991,-0.21623862209878317,-1.4557875281911048,0.06390776613724776,-0.9979558093559788,-0.4292458572302268,-0.9815883554851409,MOYEN
-0.18413654979361113,-1.4517793972246837,-0.1597686229443583,-1.5115484972859203,-0.1415138393390024,-1.5115113470415844,-0.12261555707099933,-1.511083178719208,-0.21384658772710255,-1.5081980155030872,-0.23363459483413554,-1.504765144823955,-0.2539961264727123,-1.5008539765054054,-0.09963770771866638,-1.4692282556560812,-0.28448302774345396,-1.4595039205602405,-0.14810476294043334,-1.3783935569737278,-0.22142486136660278,-1.371662873212593,0.06122661230546977,-0.998123891080459,-0.43121323164346215,-0.9849076211195544,MOYEN
-0.17517970502134636,-1.3691658130890771,-0.15445546520022457,-1.439070857104597,-0.13602447373438364,-1.4403111177219141,-0.11886461101076289,-1.4401583251948467,-0.20930146164322,-1.4358061541436957,-0.231850579973065,-1.433434891059366,-0.2537091530163186,-1.4304631538127826,-0.10046082853039906,-1.4074723585893736,-0.2887274926217068,-1.3985320958181673,-0.14211384468416022,-1.29781522135202,-0.21682202522909239,-1.2941381146129647,0.0608826382553991,-0.9981449315400356,-0.43493769698148943,-0.9774653519847316,MOYEN
-0.1767744755648514,-1.3034899523773225,-0.1557782827925784,-1.3802635063779949,-0.14069190525681025,-1.3817814114991258,-0.12502089882837616,-1.3832515317563068,-0.20638203332085098,-1.3790155413631855,-0.22570879203880306,-1.3796659386707502,-0.24283305622599577,-1.3799473695654703,-0.11253741841748151,-1.360663818080317,-0.27776449243121976,-1.3555750336880428,-0.1450959601078901,-1.2400454326557966,-0.2138919641971101,-1.238283792031156,0.06390466507320797,-0.997956007939168,-0.42502408391561086,-0.9627436546549657,MOYEN
-0.18063164126880285,-1.385152479228208,-0.1608585798340797,-1.4477394871233147,-0.14677646427757077,-1.448323915131573,-0.12936631019579037,-1.4489624472689646,-0.21733764990524207,-1.441529780889664,-0.23937735000788318,-1.4380155978367077,-0.25846468508658005,-1.4333268240115837,-0.11086053574752652,-1.4186324997862454,-0.2913402529977746,-1.3978676546672748,-0.14225653670079105,-1.3099557307868623,-0.2187989784599545,-1.3027627489900528,0.06742944496795819,-0.9977240449900528,-0.42980874856018264,-0.9718649976239178,MOYEN
-0.1882430017180043,-1.4913984089119667,-0.16597986225160652,-1.5316974578950975,-0.14931481563784124,-1.5288461596966485,-0.13096804834347098,-1.5251113186132992,-0.2190087314558867,-1.5325203167182553,-0.23829858875897483,-1.528512231553618,-0.25964497727858193,-1.522654348385142,-0.11084803686553997,-1.4773813380977443,-0.29549225107187665,-1.4736563031039978,-0.15327079114758663,-1.4143370405956384,-0.2262095278033425,-1.4144189001262324,0.05817104994902131,-0.998306630724162,-0.4377415659753273,-0.9765686618342486,MOYEN
-0.17016920481470085,-1.490872232892224,-0.1508672158408092,-1.5191283100506738,-0.13643395815632917,-1.5140327065661998,-0.12246135852101848,-1.5077336528698022,-0.19335723841719382,-1.5204667186754397,-0.21046901808905208,-1.5158068651260455,-0.2286074287750953,-1.5097167838773227,-0.10718179320344277,-1.4400285213300286,-0.2675684545940481,-1.445597189566888,-0.14247043487054714,-1.4215279012054478,-0.19969033951669105,-1.4280260777530744,0.05656452765184872,-0.9983989454178742,-0.4333799706426348,-0.9773919344745753,MOYEN
-0.13178505362762138,-1.4649517485531667,-0.09697339077313838,-1.5203770506602816,-0.07892940565432154,-1.516801368765933,-0.059021313729599977,-1.5127143883333194,-0.15765668915607658,-1.525230685118093,-0.1795916432246696,-1.5244191411729644,-0.19626108019315833,-1.5229055752863072,-0.028020005989625323,-1.462790569188142,-0.21677389339526626,-1.4750736029073086,-0.09596560031941367,-1.3830745323191247,-0.1715045243773188,-1.3848402808449718,0.1265550254170953,-0.9919595886636099,-0.368399586554834,-1.0239182738320471,MOYEN
-0.11303419819464132,-1.4847036764098873,-0.08018440457264175,-1.5370282432165354,-0.06264132908559802,-1.5347351569734413,-0.042347206072604594,-1.5308829372912354,-0.13982007423603957,-1.537992026987935,-0.16333073751660143,-1.535395495841771,-0.182252798808148,-1.5312546512237388,-0.012742985276953963,-1.4824234665317755,-0.20548261156192968,-1.4852593037063813,-0.07632963391246791,-1.3981901740230966,-0.15524280113097583,-1.3982302608197394,0.13722512226671282,-0.9905398860312924,-0.3676957777781937,-1.0336426674830381,MOYEN
-0.13135407978361643,-1.420359932782172,-0.10336050903854105,-1.4703505936553527,-0.08913992179270389,-1.468053682836135,-0.07192575304439133,-1.4652290129156427,-0.15874081118182107,-1.4736442500474616,-0.1821194164765715,-1.4721837740917847,-0.20088938751890797,-1.4695643305488366,-0.04160624353496271,-1.4238254871703728,-0.22553518804822628,-1.4234679536732895,-0.09808315693892583,-1.337838143567287,-0.17137931568947828,-1.3390245861643575,0.10941170076198051,-0.9939965189759825,-0.3742872802326813,-0.9797699589019279,MOYEN
-0.13939049776966675,-1.4388661710124615,-0.10698257953280806,-1.492653085760423,-0.0911349943145602,-1.4902637863405135,-0.07619727972920538,-1.4882515450867364,-0.16734128266389345,-1.49671277300716,-0.18897880286576466,-1.4959771480530522,-0.2062421638577588,-1.4947094218390355,-0.04740667807702589,-1.4452524529416406,-0.22958195766033054,-1.4558379371950605,-0.10568249340701737,-1.3597186867259246,-0.17809212251044543,-1.3593245595953398,0.09989421790604867,-0.9949980629272294,-0.3865820556245293,-0.9892356279418905,MOYEN
-0.13439367663918608,-1.4788386218135674,-0.10259033835606785,-1.5340091138490424,-0.08792669617853385,-1.5299018869258685,-0.07050815136811746,-1.5259140440196206,-0.1647018955809669,-1.5402695430569575,-0.1900342279199497,-1.540383166243498,-0.20857417352179877,-1.5396519084971119,-0.042933630300565864,-1.479207560099961,-0.23814181933188888,-1.4893004123645737,-0.10100329087028027,-1.395532356745958,-0.1796001383831377,-1.3955399561392325,0.0967978846888336,-0.9953040588281388,-0.4090071905710909,-1.0339969825397892,MOYEN
-0.15123168681084131,-1.468940153359492,-0.1205214082824201,-1.5250777384839407,-0.10394141675808213,-1.5218880974482036,-0.08353635643249623,-1.5184027731198617,-0.1778532577401753,-1.5297716500637033,-0.20066651039961578,-1.5291311243103893,-0.2207156826242512,-1.526676807324979,-0.05506603664041331,-1.4722458343080902,-0.24591625014368398,-1.4766123822424695,-0.11846606953296672,-1.3866734386513968,-0.1928777560811291,-1.3853398293181276,0.10324906146209895,-0.9946555339951594,-0.4058718078929729,-1.0044049501467485,MOYEN
-0.1622360711321988,-1.4704958326853264,-0.1254343320822582,-1.5262010065757976,-0.10679176857685034,-1.5254955962508887,-0.08778859172148899,-1.5254982652641693,-0.1905430328754226,-1.5304313926260331,-0.21212447656013889,-1.5302739208424596,-0.2308882330389686,-1.529019781157465,-0.05319857501032562,-1.481532894568278,-0.2569917760402891,-1.4872335115269177,-0.12123686386248712,-1.3825816984872912,-0.20064040437880767,-1.3803798613828877,0.12801279661630063,-0.9917725162064502,-0.4157564494174669,-1.012954991831843,MOYEN
-0.17569224769618225,-1.4561452510169632,-0.13789777611559034,-1.513194866500991,-0.11587763574639394,-1.5125610057624086,-0.09907256042750523,-1.5127966155792465,-0.20279440976140223,-1.515998545175486,-0.22235178284116358,-1.5149851885254542,-0.24266814774382317,-1.5134613439389406,-0.061688354697128564,-1.471071699471247,-0.2599262737801639,-1.4718461251047013,-0.1314554300790673,-1.369825804543399,-0.21062345437165284,-1.3676122249167975,0.12711012863121599,-0.9918886102780674,-0.4101599625529647,-1.0046872442049135,MOYEN
-0.17561193623325996,-1.4176609021961077,-0.1407596768542095,-1.4848801185940435,-0.11842869926345273,-1.484481282967027,-0.09664859011948654,-1.4843407027137143,-0.203890231587392,-1.4824284104288314,-0.22469897221932866,-1.481407318690749,-0.23980089898357823,-1.478929937689053,-0.06476311808224691,-1.4503365058811262,-0.25157031978368477,-1.440947978210279,-0.12906049846173254,-1.340905133705812,-0.2112275091669589,-1.3388936812829848,0.13090188027260877,-0.9913953286863397,-0.39982398350187404,-0.9943152559437127,MOYEN
-0.17189000268768614,-1.3876032662303253,-0.1381718079564821,-1.4565973443293836,-0.11573507838203431,-1.4577071065188827,-0.09491578650430971,-1.4588317102217014,-0.20189015895312168,-1.456693287531616,-0.22204665757150943,-1.4563480069056167,-0.23905637235937913,-1.4555030939150955,-0.06218536629828898,-1.429203357802843,-0.2514035539241705,-1.4208272864438412,-0.125257010320996,-1.3098543230516737,-0.2070410258402592,-1.3088362909896587,0.13391985801800885,-0.9909921652709653,-0.39943692509538253,-1.001925477250757,MOYEN
