PC1,PC2,PC3,action
-3.6393942709516898,1.9459168652142083,-0.21092310550290091,1.0
-3.660829731734636,1.9614632008655675,-0.26394600274438684,1.0
-3.6727224403414755,0.9500267225784653,-0.08340607546067139,1.0
-3.664076137368241,1.6092267294162843,-0.27614378677399387,1.0
-3.6671088273101455,1.772807707698242,-0.3526027576856051,1.0
-3.7173576085129247,0.9585977385582272,-0.3040420346172721,1.0
-3.6458789026472376,1.884618876146039,-0.450731880440598,1.0
-3.6877753865912553,1.596355191368675,-0.334367834949583,1.0
-3.6669309500363156,1.5013414321966487,-0.13287989533672478,1.0
-3.725301976915677,1.4194640845019766,-0.29585642279299207,1.0
-3.7370445940274966,1.5434204405950047,-0.2716433360518642,1.0
-3.7465425263403915,1.3502108569232238,-0.28080092342940743,1.0
-3.709038879105681,1.4636028086919004,-0.2774129553081449,1.0
-3.7768293076448862,1.3792260273057106,-0.3494678297732984,1.0
-3.7246970482023016,1.4683833364862624,-0.2711086167024068,1.0
-3.7008177815297714,1.2183591753711667,-0.3057952292513234,1.0
-3.704704195202071,1.4205697538291873,-0.2729918838714587,1.0
-3.736607357652378,1.6554406993803241,-0.3054760403866703,1.0
-3.7497768481702387,1.7524061951213312,-0.1891257457667541,1.0
-3.7443743460698107,1.220021687075795,-0.26358070787029253,1.0
-3.7031104232467213,1.994260159693544,-0.3151370483188928,1.0
-3.639231135250921,1.6612946956045647,-0.18827418412977145,1.0
-3.6933023150327404,1.147236035347594,-0.16724838966451236,1.0
-3.601879640770693,1.8477958098299228,-0.2272665045221692,1.0
-3.6620636091454535,1.458723280933877,-0.2779227006568179,1.0
-3.7694859736464092,1.6833870242691555,-0.2804390777332878,1.0
-3.841031906358354,1.112723946876079,-0.31618265178973737,1.0
-3.6985319038524755,2.0113023671565653,-0.35293164192901094,1.0
-3.5941699893653016,2.152911064489766,-0.24012941169845767,1.0
-3.801097357082842,1.7381177644370915,-0.29302421559052694,1.0
-3.8029406855653978,1.7172477081753228,-0.3053236241164826,1.0
-3.8016154145899295,1.7332879532711558,-0.3024973635046324,1.0
-3.799291679996686,1.7557118130401324,-0.29666561476884123,1.0
-3.799269474068847,1.7743308924831682,-0.295694379350529,1.0
-3.804162411555959,2.194648826038754,-0.2724295308786021,1.0
-3.8023748986318813,2.277675384580764,-0.32738456401190585,1.0
-3.8123657598537415,2.241680172412777,-0.34836823485164914,1.0
-3.67693432327641,1.81034193583934,-0.31329760722599276,1.0
-3.6305128125716415,1.7028421807006935,-0.40456447847880106,1.0
-3.6779918017733024,1.819417247056264,-0.3637401656398279,1.0
-3.7218888398995453,1.9825699761840767,-0.45825395631417,1.0
-3.757859126471767,2.058307235155131,-0.4042415599319392,1.0
-3.708968076191085,1.9026893323480307,-0.279028070519973,1.0
-3.675419889278106,1.8457458081526936,-0.19709948787891415,1.0
-3.6448002777181965,1.833328466374172,-0.2743660995737719,1.0
-3.649257409755634,1.8396731835839204,-0.3058259245621576,1.0
-3.6388949557434493,1.9519172185576132,-0.27282971553129975,1.0
-3.75884620044102,0.7488847378164969,-0.3024584550399828,1.0
-3.7558722355053824,0.7824115500001412,-0.3057966101895735,1.0
-3.6957027150964903,1.533513510889807,-0.251476282434138,1.0
-3.7814559539150614,1.6874813928165373,-0.15814848867867412,1.0
-3.828452806142772,0.931864064927598,-0.3189983833555917,1.0
-3.8404918721874055,0.6975308726057561,-0.3810114893875409,1.0
-3.8036242222272314,1.2370191013662795,-0.3186974120603796,1.0
-3.7505889548898406,1.0550074951468675,-0.31781806014820324,1.0
-3.7343158138911736,0.9181847243306767,-0.3348559523708139,1.0
-3.7158080676440965,1.437406556429448,-0.3021918474940055,1.0
-3.7131686045095735,1.4266446403488746,-0.30288936302658687,1.0
-3.7534263899738134,1.062938552929095,-0.29882916622147915,1.0
-3.784342682811379,0.6490950213747935,-0.3135895183412477,1.0
-3.740153799810664,0.8699808578954484,-0.3692064924584988,1.0
-3.7209625199392025,0.9278279683956312,-0.3710360515572302,1.0
-3.6852579477080387,2.204533245533164,-0.38517518828643704,1.0
-3.6917938137706594,2.235309179504295,-0.315849526852934,1.0
-3.706546513503967,2.23655799260018,-0.23838026006644505,1.0
-3.7230781392171677,2.1751750347494627,-0.3323614691341372,1.0
-3.698706962515125,2.310596313510259,-0.344470733798076,1.0
-3.697747757542997,2.0788163917269484,0.04512310449291748,1.0
-3.644969618306251,1.985583165304577,-0.481006983469487,1.0
-3.7204670747415216,2.1600784975861695,-0.4163046868791118,1.0
-3.6961670028065043,2.286615571553658,-0.35537905735063,1.0
-3.6846870488802663,2.3188526877873152,-0.24202792115746305,1.0
-2.7402885899102936,-1.8658865628439196,-0.1257507415644705,2.0
-2.739605142591284,-2.03281865788316,-0.1330222985623268,2.0
-2.7322753856316426,-2.67801661107974,-0.15309773610559999,2.0
-2.715655981525921,-2.721259248029896,-0.15152736164324312,2.0
-2.7179008783879546,-2.521216613501176,-0.17619306794169495,2.0
-2.7271416321507997,-2.4802957872156863,-0.18660914392355302,2.0
-2.7239007512035616,-2.609539191107368,-0.20947348214302883,2.0
-2.724150209138683,-2.513574324161187,-0.23305556841445355,2.0
-2.7270022351559353,-2.4360527376431858,-0.24814770022289787,2.0
-2.723996462190191,-2.4291754177937888,-0.2460088604901763,2.0
-2.729105861194885,-2.555404049012564,-0.2455100662847615,2.0
-2.7434423898457383,-3.1573834456598515,-0.2510700862295949,2.0
-2.7314484908799974,-3.166818211029681,-0.2723703228011496,2.0
-2.675662052414177,-3.117938430504032,-0.25097132821162693,2.0
-2.6756878449480546,-3.1095176526962813,-0.25452778244017593,2.0
-2.7158817775084856,-2.6031675781090877,-0.2375608270505927,2.0
-2.7318449347051756,-2.5662183109407737,-0.19576997196652532,2.0
-2.694498458815219,-2.8177766837535483,-0.26113853825670796,2.0
-2.706492787277883,-2.3058479984288978,-0.24375938702564756,2.0
-2.790360571603756,-2.737357887065765,-0.353186025353629,2.0
-2.800719541574741,-3.362853352262052,-0.25439874696224885,2.0
-2.757331405531524,-3.277023313628825,-0.27661074777846684,2.0
-2.703059437089573,-3.1480715147192955,-0.15804284247820907,2.0
-2.644022481444029,-3.2607142770348077,-0.07480217113051432,2.0
-2.743838336976448,-1.6175818477510937,-0.09148157076579908,2.0
-2.732030568947151,-1.6076833965689792,-0.10139744693813138,2.0
-2.73176749499259,-1.5918370255337781,-0.10504112938997348,2.0
-2.7310037892536534,-1.6021340011278227,-0.09130239886847571,2.0
-2.755648314009343,-1.4311389090465632,-0.2435637467433955,2.0
-2.759837974655807,-1.355045380345353,-0.20790609484910286,2.0
-2.7552477109356897,-1.7889263725077518,-0.15381683936790744,2.0
-2.7539558140899674,-1.8332593348111708,-0.1389401423031508,2.0
-2.7700999946196827,-1.4418151644173456,-0.2604780803346236,2.0
-2.7702022839655975,-1.4682128944955766,-0.23420283242090414,2.0
-2.7098249898181344,-1.6754537749781093,-0.022526629191833264,2.0
-2.7193314351267057,-1.3604693786261803,0.045516625676980935,2.0
-2.7680890360052066,-2.643312252663712,0.1993791443689488,2.0
-2.791785311999355,-1.484613303867624,-0.23370869205183523,2.0
-2.6625229019657297,-0.635965744364003,-0.06275395752266244,2.0
-2.705506768844813,-2.553849147948805,0.12923333553820088,2.0
-2.584456774957118,-0.42829621242758087,0.058455233479620894,2.0
-2.722234798346628,-2.8129334380411626,0.1010834048871333,2.0
-2.8280500220677878,-2.584176070276932,0.021411096654513684,2.0
-2.8284354402256007,-1.8227331148742238,-0.14861430756555297,2.0
-2.727746086033198,-2.7163531048466636,0.016584267575621064,2.0
-2.7346532188785813,-2.7468082954220616,-0.030072746460162364,2.0
-2.7124214212040485,-3.077363816704196,0.022826109023256574,2.0
-2.7205373966203235,-2.795852918311293,0.07002695072918451,2.0
-2.692195844021419,-3.2675537405386015,0.10802217123863053,2.0
-2.7169537520738496,-3.096122143448815,0.02393224833443433,2.0
-2.731415485464625,-2.9567959362940934,-0.000834874311977235,2.0
-2.717381699357523,-2.840229688266562,0.013260648029542355,2.0
-2.718466568903819,-3.165054298187524,0.06235125819472245,2.0
-2.727605205753264,-2.75240708100724,0.006383981488133711,2.0
-2.7477968370533983,-1.6681612654527709,-0.31502991852822326,2.0
-2.7631321170142873,-2.3721697479352866,-0.21741167443421236,2.0
-2.7207255629764537,-1.863441630693556,-0.2627283717343344,2.0
-2.7277763617498785,-1.535870856622112,-0.3144252653966587,2.0
-2.7267560108255964,-1.5368274781214573,-0.3095801409845893,2.0
-2.739012821766199,-1.7619468409440295,0.024286760118475026,2.0
-2.6820178029328146,-2.1575313422727946,-0.18224609352243834,2.0
-2.7498073410671484,-1.8197756102189095,-0.11646087357194454,2.0
-2.777471859851552,-2.022660921286919,-0.27432446041337477,2.0
-2.7491702808589773,-1.6374405802442076,-0.2697971423233819,2.0
-2.7315984280644585,-1.6753443736792493,-0.1533473488279458,2.0
-2.719765934817888,-1.5875509510981098,-0.1063863257204122,2.0
-2.756433953663813,-1.563522370106695,-0.055383319871394554,2.0
-2.771680220674296,-2.470506388968051,0.0532737491078617,2.0
-2.8127197000315647,-2.1890846402803854,0.005806412003451694,2.0
-2.803023652611303,-2.1130625833051706,-0.01345486478889496,2.0
-2.7447533429586994,-1.2970976763966022,0.00039937041617468805,2.0
-2.7550901214965604,-1.421982740709728,0.015602482661752792,2.0
-2.7867735978725983,-2.7247140609211904,0.24124769170424318,2.0
-2.7383327217446056,-2.5667467476747072,0.01265136028447264,2.0
-2.6980883419472903,-3.396359341609787,0.2425695656666865,2.0
-2.73999752499889,-2.0887480083075314,0.054975722098567784,2.0
-2.71962699118013,-2.006293434835511,0.2575639608741571,2.0
-2.7345811536768094,-1.6302476266128032,-0.07874287123555973,2.0
-2.7809608488927755,-3.509900709094718,0.0021525066861078357,2.0
-2.781179546113269,-3.510812830405329,-0.015568623159036593,2.0
-2.781952139579218,-3.4828483229569134,-0.017361343838071724,2.0
-2.7855463770618134,-3.5235218122951277,-0.016314524917776768,2.0
-2.7837588262226194,-3.5176072396786475,-0.025492252061512677,2.0
-2.78030580096393,-3.479051704691786,-0.02310030612287628,2.0
-2.7878626867357257,-2.993144289308378,-0.0301358331243316,2.0
-2.8255412318836237,-3.0133499626046785,-0.08927404448112555,2.0
-2.827524957377834,-3.0387722480307096,-0.06648265068331002,2.0
-2.835003273600464,-2.630610186977023,-0.09985371358156805,2.0
-2.808841020559101,-1.4195229746778621,-0.11436396763203979,2.0
-2.8080285160008134,-1.766684008546319,-0.07190683562642017,2.0
-2.8134645354984325,-2.0069320677102533,-0.012625861506111224,2.0
-2.800122616684182,-1.26169028114986,-0.128215245304975,2.0
-2.830566615738512,-1.9454867318684563,-0.016998249499703827,2.0
-2.8144462883027455,-1.6634696064455925,-0.017928183907687495,2.0
-2.8039251580336186,-1.1374248854749647,-0.06811554649420984,2.0
-2.7491587844827956,-1.6664169327251375,-0.23133556463352642,2.0
-2.742962549808481,-1.650531687714682,-0.2439977562375413,2.0
-2.7313993799438783,-2.2748858824549547,-0.1583156951850989,2.0
-2.7521666993450165,-2.0562887662259035,-0.21577089084210463,2.0
-2.7812454152743196,-1.8225014680394591,-0.3392369134165346,2.0
-2.748031409096793,-1.5455193486538361,-0.19762502453557365,2.0
-2.6983550311684215,-1.4735019746901834,-0.19398489283032863,2.0
-2.7602245018104243,-1.16964524914428,-0.2777839506017008,2.0
-2.827579724088625,-1.3902480715970342,-0.310915046921974,2.0
-2.821675300821032,-2.2234852780244,-0.21277944076509056,2.0
-2.8251119924192443,-2.336583658113759,-0.20088204541667867,2.0
-2.8087106597923235,-2.3214079006974506,-0.23780082299164326,2.0
-2.732831220480789,-2.0745084060849166,-0.09263529507091864,2.0
-2.7613973454292036,-1.3848313750407923,-0.1579572856515232,2.0
-2.7597065763625386,-1.7419829624813579,-0.18390543710327786,2.0
-2.7438045346626794,-2.041504463179149,-0.05977761928496364,2.0
-2.746481802519153,-1.592839967098767,-0.17547552990307438,2.0
-0.5366257071830454,-0.35646692510037514,-1.8900951162908166,4.0
-0.5453201046491789,-0.4044070725536755,-1.8472355966677578,4.0
-0.5527413176518516,-0.8108357333928637,-1.814826356662747,4.0
-0.5537433250696466,-0.5968225403024543,-2.003559483962774,4.0
-0.5510130198292029,-0.5188345443627114,-1.9851997757390127,4.0
-0.5585801242013133,-0.07693065367588314,-2.0135641716840684,4.0
-0.5666580186917085,-0.32020105952994316,-2.0375500328475895,4.0
-0.5674707053112606,-0.414701611775115,-2.0282987540491106,4.0
-0.5674044803284932,-0.43392708534945834,-2.0314571764445355,4.0
-0.5701978189005534,-0.47670938722146916,-2.0226809811366118,4.0
-0.568427304873115,-0.47989595267667173,-2.023917461060749,4.0
-0.5951080707629348,1.1392861228928202,-1.1635825635759076,4.0
-0.6095553839963102,1.073353712327342,-1.2500655176299285,4.0
-0.6309593657607651,0.8894221907209465,-1.398350336908858,4.0
-0.6689858394900745,0.9057633097699915,-1.1879487058275933,4.0
-0.6411319174323014,1.0304963612645426,-0.999304271374613,4.0
-0.6200088325687725,1.1196352807391838,-1.0035486696534477,4.0
-0.571557922578469,1.0467096644303588,-1.270420925559126,4.0
-0.600689978526622,1.0122663036660173,-1.308839845616839,4.0
-0.621375410154855,0.8589191637668234,-1.323679896251401,4.0
-0.6445894327753585,-0.010367411115401293,-1.4840981935913704,4.0
-0.6354512698853276,0.22966814366733312,-1.3807479731291066,4.0
-0.5711418245859976,0.5066070774147506,-0.9666267649072244,4.0
-0.5939713082913936,0.580699256403971,-1.0122360878652974,4.0
-0.5888966770105233,1.2592001988863641,-1.0974950897489726,4.0
-0.585514386376468,0.3294865144743315,-0.998506229216193,4.0
-0.6424347105315111,0.35630059707718087,-0.6657468090007862,4.0
-0.5981741743177023,0.2838633695048194,-1.3270494043173544,4.0
-0.6515113197245648,-0.16298434428227626,-1.552160511965056,4.0
-0.6543917939642232,-0.05462991307019749,-1.4935717486806799,4.0
-0.6515262973697915,0.06778356801758223,-1.4450876307775222,4.0
-0.6346690566004187,0.3514199387504464,-1.3673998169670347,4.0
-0.6619816959740099,-0.48135837949736127,-1.495429432585019,4.0
-0.674244669958763,-0.8540244729458886,-1.4927631168854707,4.0
-0.6547895392535392,-0.21944080223938744,-1.4977469706267486,4.0
-0.647301298500965,0.32172511544800964,-1.1259854443212132,4.0
-0.6018025306562285,0.932312007461424,-0.9290814541836774,4.0
-0.6977080361129984,0.11255450040493242,-0.9167658731762596,4.0
-0.6190661157112003,0.6667590563500141,-1.041601443894253,4.0
-0.5332803389342593,0.7624108375351806,-0.9424208216226879,4.0
-0.5368079598248028,1.0335777278756924,-1.16196301281256,4.0
-0.5986713561201156,0.8777641340946052,-1.346897983119041,4.0
-0.6474593556061019,-0.06855877888028328,-1.2822720828335568,4.0
-0.5511782646838088,1.4326930390500725,-0.7755442312799133,4.0
-0.7131526703719353,-0.07437384093835497,-0.9165907621848235,4.0
-0.5456974976786264,0.22905396778556697,-1.2672493935563285,4.0
-0.5643782094972836,0.5852318890940562,-1.0244508332489448,4.0
-0.5584332475770837,0.5466538905789113,-1.1205545214028994,4.0
-0.5606750331804546,0.28362778506565367,-1.383723567493258,4.0
-0.45539327888578685,-2.0971734257378207,-1.284487397801,4.0
-0.4986323085670632,-1.6277906450651947,-1.611763597805282,4.0
-0.503598250753297,-0.948454280227049,-1.8999649686370566,4.0
-0.5107666186746633,-0.3893403831645763,-2.012173081620156,4.0
-0.4879324163258909,0.4261778872561546,-2.0076438130743384,4.0
-0.45640457084332775,1.1397102372899082,-1.7694231625180716,4.0
-0.4413563799841307,1.8190482379160864,-1.589614051142786,4.0
-0.5171493829385367,-2.369790648922371,-1.7235357508776254,4.0
-0.5590775997198616,-0.21731153715294216,-1.5663812394097354,4.0
-0.5936021007282695,-0.6173666557093616,-1.827690300170549,4.0
-0.5607868144541408,-0.7791974388115852,-2.022791273674032,4.0
-0.5768441539748981,-0.37156031730682626,-1.6791104590928394,4.0
-0.5602191996380435,-0.04822363716007683,-1.7596112964480337,4.0
-0.5769872048695759,-0.6805428351497453,-1.3831845659989952,4.0
-0.5836132405905903,-1.2593957872118873,-1.5753415807328417,4.0
-0.5592597046757359,-0.8495755129357749,-1.8558527313387954,4.0
-0.5797892692102464,-0.9787904493448862,-1.703436738188648,4.0
-0.5820453103568335,-0.7417165495792677,-1.8416093485216298,4.0
-0.541612494194414,-0.20648525076905466,-1.64514375917372,4.0
-0.5448648085093772,0.22380608753865072,-1.9459271048632485,4.0
-0.5386321714542359,-0.012678344612627956,-1.7709265365464617,4.0
-0.5804922447115444,0.5811382062102044,-1.646883434190626,4.0
-0.5852679324267456,0.6327322999277809,-1.710461040633056,4.0
-0.5966875991355369,-0.13859713744083102,-1.5671038443681917,4.0
-0.578151488101728,0.48616724287605306,-1.5810525068260204,4.0
-0.5575019395230045,0.9786990031973415,-1.514904433311655,4.0
-0.5365831519131405,1.2530411034119298,-1.4884473048763551,4.0
-0.4962846962209766,1.471498914873541,-1.1646286360486764,4.0
-0.5748312468331935,0.7928054948795602,-1.7317057594213798,4.0
-0.5756598944468543,0.6172145732315313,-1.8011243213669688,4.0
-0.6307275987465246,-0.4816347927161724,-1.7163815132643419,4.0
-0.6228820566816262,-0.3317170972305683,-1.6319699682377768,4.0
-0.8023483518713372,-0.9803057866479206,-1.1840362025416424,4.0
-0.7784533217933549,-1.2907284934644427,-1.112897705821172,4.0
-0.7991125822839638,-0.8247685394829927,-1.2324434960764519,4.0
-0.8176804184288087,-1.5025110361182343,-1.109756177894338,4.0
-0.8031005696739797,-1.4004703490243036,-1.0844671140685795,4.0
-0.7767251375787869,-0.7595699666461679,-1.2567645703911103,4.0
-0.7821328395997886,-0.6782157533920024,-1.0745469087868451,4.0
-0.08537133758416626,-0.06383815799987769,0.11522979841476572,4.0
-0.776972658706276,-0.6705518763412015,-1.21395862331384,4.0
-0.5727274273285623,-0.8239945039766612,-1.6998331903107209,4.0
-0.5849545350485252,-0.7035289393068163,-1.7078419065691572,4.0
-0.5753021115794579,-0.5628710324327799,-1.7476076171245047,4.0
-0.5909682785955992,-0.7730256235598572,-1.8163076403913019,4.0
