NOSE_X,NOSE_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,action
-0.3165574682513352,-1.27878038134674,-0.1985904362451205,-1.3441990212500843,-0.34930970505604975,-1.2784841036942547,0.031761142424606495,-0.999495487649586,-0.3796769401479288,-0.8661988584697085,0.0,0.0,-0.2507507958883275,0.009119564154111314,-0.41990463386313825,-0.3637771364869592,-0.2102213486151103,-0.4702145826351385,-0.1221897119969271,-0.4767236980392719,-0.11406667360888978,-0.09571802719020693,-0.14394677570700615,-0.5562820163941732,DROITE
-0.06985881149815787,-1.4029820893492297,0.006534856021369753,-1.4126009771922858,-0.17700266424664135,-1.4307135484370808,0.11352262690687547,-0.9935354111354876,-0.3533545871876373,-1.0476947027182644,0.0,0.0,-0.28153334641996514,-0.030130488777375408,-0.44772151002536215,-0.5443993020278094,-0.09190734710684711,-0.5486180575692693,-0.006891100009726313,-0.5121851203796829,0.029805289643083623,-0.23315723089757,0.007340307041746455,-0.5890893985652373,DROITE
-0.16173516701207877,-1.4080279276745524,-0.0605825634373574,-1.410435747905002,-0.24097550935852693,-1.402677499547762,0.11074561247844436,-0.9938487859411884,-0.36448892221335305,-0.9882484840608372,0.0,0.0,-0.2637300951801518,-0.007557617933601243,-0.48176442136670933,-0.5267732501603336,-0.12230146561580568,-0.6059534629139406,-0.030779122375732826,-0.590568706990566,-0.0025205951103751223,-0.2170054042428619,-0.02673096345061802,-0.6565295946034434,DROITE
-0.1407339015558716,-1.339015455110004,-0.059315363170371095,-1.3627859276610634,-0.22627643059379254,-1.3563432892594025,0.10601846909223178,-0.9943641607637212,-0.36671133580660986,-0.9841263223756956,0.0,0.0,-0.2671521355260796,-0.019596853946775353,-0.48056645780336216,-0.5092096404963534,-0.19691616568210593,-0.5746790452165704,-0.10210948901817392,-0.5670406408412426,-0.09413092913193405,-0.18701760521079477,-0.11437772934130365,-0.6560018380751346,DROITE
-0.12778141439404306,-1.3630465444668982,-0.05760407660530072,-1.3891216161224684,-0.22530906032875064,-1.3964946142812238,0.09245586057887864,-0.9957167839524546,-0.3821639586641646,-1.004516446747211,0.0,0.0,-0.27080824548002014,-0.012963329286298004,-0.47915564346539047,-0.523790540662869,-0.2030277474806567,-0.5314686001586414,-0.10683275922915039,-0.5165081293858683,-0.08858596018971884,-0.11243573561937212,-0.10739455089920796,-0.6020460862596356,DROITE
0.009287988888364823,-1.3420140276663604,0.0010171365530542932,-1.383438162527126,-0.12364232992519068,-1.422213383460547,0.07058800465973863,-0.9975055556728277,-0.3802768075458169,-1.1181887048004804,0.0,0.0,-0.2828294386285434,-0.009476001070785197,-0.3889646540648241,-0.6784730150124528,-0.02837300263361769,-0.634235432180125,0.05159690346729674,-0.5801141143948377,0.0754179534415587,-0.08310269416739359,0.05712708070563369,-0.6525132095401601,DROITE
-0.1412926250120166,-1.3742430167125423,-0.0703517422426829,-1.3917567583254873,-0.23603379698168828,-1.3868948933324163,0.08234593053878018,-0.9966038067977175,-0.38451600079265785,-0.9762586088800619,0.0,0.0,-0.2690241667153805,-0.017084369504048555,-0.47590759391898135,-0.48748881923136295,-0.20864070335669424,-0.5058045788927927,-0.10828169976129673,-0.4877603637867734,-0.08812141327578558,-0.14288572169219935,-0.10850666357425863,-0.5739412656782806,DROITE
-0.06970157643092055,-1.3807263640164575,-0.06955454955524756,-1.398056840896711,-0.2028252005953997,-1.3969018039025944,0.07911472830525344,-0.9968655173919829,-0.37081514652731434,-0.9897093364328519,0.0,0.0,-0.2716498538305057,-0.0008010616629121147,-0.44529527704031013,-0.522659952030579,-0.12844396100922323,-0.6053436042135055,-0.03547240122851832,-0.593956607502126,-0.02198503348057199,-0.04214361024516471,-0.04220366729204595,-0.6735300271473941,DROITE
-0.06435275652476201,-1.3487835155071783,-0.05172308822854361,-1.3750200207013006,-0.18123015012650742,-1.37639062027579,0.007795095930403167,-0.9999696177781783,-0.28927332716967774,-1.0455151276414325,0.0,0.0,-0.1893107060410248,0.016782590347613844,-0.3045484182061114,-0.5990645246287721,0.03155948383771547,-0.5886054025479017,0.11263893146780146,-0.562824369364603,0.12963230112392232,0.045386713289615285,0.10937434450884713,-0.6325673972513838,DROITE
-0.1374370591802506,-1.2775785889396594,-0.059277227541003626,-1.2993951817837452,-0.20125291696482278,-1.3001653646576539,0.12286508832589904,-0.992423382468727,-0.31965924329703993,-0.9897762090974781,0.0,0.0,-0.24254896015630606,-0.008825008487494882,-0.40152827080603076,-0.9442910675369309,-0.0601377602897844,-1.001021779956543,0.01472746272913105,-1.0137215246885474,0.032167673954418115,-0.5093066625283079,0.006624733490612692,-1.0248266764228113,DROITE
-0.10333736065241186,-1.3738763538472663,-0.05935426438141519,-1.4086018210576199,-0.21353576791583337,-1.402716194692052,0.06458603457962343,-0.9979121424941574,-0.3808004724690259,-1.0083518326339236,0.0,0.0,-0.2688128355271592,-0.01978760945772847,-0.4583609545805348,-0.5189053375602117,-0.18149106034439175,-0.470539779651187,-0.08730971192554288,-0.4220690596066612,-0.0520722929706025,0.2324726875243865,-0.0709081943106404,-0.5020821584580422,DROITE
-0.09636840920143226,-1.3724443334274583,-0.02777634693416776,-1.405028724588943,-0.20401807299843455,-1.4346493129298035,0.07358882727247572,-0.9972886665858895,-0.39926145797480966,-1.0647495733387737,0.0,0.0,-0.2910761272511868,0.0038919154330260596,-0.501170775467225,-0.5207536008430091,-0.2194751523439049,-0.5448638737293647,-0.11846257519208829,-0.5289904784913065,-0.10268992196969516,0.020823199264980916,-0.12418918394908472,-0.6170208783111142,DROITE
-0.22747442304162516,-1.355562303329816,-0.13565751803244178,-1.3497166576990958,-0.33632630777121847,-1.3551422764795489,0.04278613763713046,-0.9990842539176046,-0.4621668976639038,-0.9482167275904465,0.0,0.0,-0.36699367465741073,0.013619722550095146,-0.5957949597425559,-0.7110717988504314,-0.2536161382221102,-0.7586653271822453,-0.15570268206142218,-0.7554081828677774,-0.13150313440660663,-0.7126242858934222,-0.15412330706512636,-0.7831446654236239,DROITE
-0.23581360907949228,-1.3642055639898663,-0.15439934557471735,-1.3674694653588653,-0.3343162164857922,-1.35312910621127,0.045085868863449265,-0.9989831151870526,-0.4660919239489532,-0.941895190704319,0.0,0.0,-0.37294129112116414,0.037231884564871684,-0.5789404174821337,-0.7073628625926273,-0.20907144208517997,-0.8206962629632935,-0.09840879549241051,-0.8000357296358126,-0.07182138391809059,-0.7934160714367698,-0.08742761696733672,-0.8406979607954211,DROITE
-0.22601929846704252,-1.3610993498553514,-0.13419983707248762,-1.3620437207196192,-0.3254518833827966,-1.3572781526572144,0.033828658438862416,-0.9994276471402154,-0.4685822259264128,-0.942134242040344,0.0,0.0,-0.3738954704895428,0.04625568548064959,-0.5575250535586449,-0.6932436061329775,-0.23342213385941193,-0.8180056079949577,-0.13021649463215776,-0.8752866885158501,-0.09032221762015004,-0.8671311872338008,-0.1282066254008441,-0.9156755855451645,DROITE
-0.24523869090190453,-1.3597785790774086,-0.15911831424911252,-1.348392639227998,-0.340860617602147,-1.3527145595715049,0.017380042883359655,-0.9998489556474881,-0.47206808768792635,-0.9263183501562614,0.0,0.0,-0.35729189838206626,0.03228520864321158,-0.5482836272980722,-0.6761739356458991,-0.18426551134731553,-0.8623511806630694,-0.08434550254737093,-0.9146899613448568,-0.06602296094227657,-0.9280970570773531,-0.08392071439109614,-0.9524707732765646,DROITE
-0.19797287646142747,-1.3838538145103758,-0.13151695187134205,-1.379311295850485,-0.2932650381199375,-1.3883904351825773,0.0191724539015727,-0.9998161916129343,-0.46470087101292373,-0.9708118386749546,0.0,0.0,-0.3448193949487197,0.05863974411781485,-0.48976880479752255,-0.7061948593075751,-0.1664919259843206,-0.7830132231809731,-0.08444692331997733,-0.8001129291571349,-0.06358309373630501,-0.7302922722518522,-0.09171993163470157,-0.8493685568944133,DROITE
-0.19471856741353757,-1.3742859797010265,-0.18029862134698638,-1.38020208290405,-0.3061154362491306,-1.3831211470675067,-0.04751482914769209,-0.9988705326572938,-0.46068198197052085,-1.0061181645320276,0.0,0.0,-0.3099747802934775,0.0716467247070378,-0.3649061105246818,-0.7072358830360972,-0.02089854958031168,-0.769348965076321,0.050327788838134865,-0.7575356339046792,0.056272937911577496,-0.6968847411393768,0.013566345660161466,-0.8186648214447085,DROITE
-0.2289842922030188,-1.3842193859234984,-0.13354084787286746,-1.3884475005695422,-0.31027024166219697,-1.3751107155023823,0.054380920341603016,-0.9985202629405175,-0.44675748692653505,-0.958546541878567,0.0,0.0,-0.35226643469834723,0.04133400827679108,-0.5478686672841387,-0.6309646393659852,-0.23954753379129604,-0.8727641935989853,-0.15564226723724936,-0.9294546409064028,-0.15279177773648797,-0.9423062982614442,-0.17503266475070606,-0.9530980375335626,DROITE
-0.23255271868325245,-1.3793352593091477,-0.12829893319699354,-1.3844837134899608,-0.30781767090703294,-1.3798492196175647,0.03514581520793124,-0.999382194995173,-0.4426151985996752,-0.9486596431024995,0.0,0.0,-0.33797564453053125,0.03929369766603083,-0.5634138716225418,-0.624595535681607,-0.26089790815392067,-0.7667477279811313,-0.1450831981450483,-0.7972413471233812,-0.13130253792509183,-0.8347566705179115,-0.16215348280034134,-0.8317296949166558,DROITE
-0.19392246860391052,-1.3872163686618075,-0.09836993201338927,-1.3878558012621205,-0.27956781661407454,-1.4104767461536023,0.05062410100928672,-0.9987177781520672,-0.44749484268104517,-0.9747183233543163,0.0,0.0,-0.3507124399389431,0.0040077429931418196,-0.4644427255754496,-0.6973864002103947,-0.13789330345133327,-0.6882757705088036,-0.053557856699336104,-0.6373389138585682,-0.018801264439938216,-0.6170150862999456,-0.06146756062454578,-0.6861836807650731,DROITE
-0.24319632101691396,-1.3992639130239155,-0.15156700447180924,-1.39825375166623,-0.3332260861828239,-1.4043280046076017,0.03731383667833889,-0.9993035963071195,-0.4812738088229908,-0.9635056736588435,0.0,0.0,-0.38486248290323155,0.03526787482503842,-0.5079957867951985,-0.7369924708950346,-0.1218098901636141,-0.866905155713236,-0.018918168748633328,-0.8753375373505576,0.0005342865516855405,-0.9463108064833615,-0.0352964087043467,-0.9038176571760864,DROITE
-0.25143388782721016,-1.3536732446590967,-0.15960534335795587,-1.3720485421643158,-0.33213905182798364,-1.3596336555675002,0.04070892751639597,-0.9991710480295478,-0.4548715034981321,-0.9658813208777182,0.0,0.0,-0.3583793265068585,0.03368076116939741,-0.5402123127071673,-0.7119208881557498,-0.17630233823308783,-0.966721630118595,-0.08983277306709192,-1.033135131477299,-0.08305471870007994,-1.054029730681638,-0.10693420433539363,-1.0382044815019202,DROITE
-0.23213278088056782,-1.3921752546016406,-0.13071812059581245,-1.3923003989282128,-0.3283369140126657,-1.39963509831705,0.05568140064894313,-0.9984485873703122,-0.4646597234803262,-0.9560532838303379,0.0,0.0,-0.36346375025596156,0.023886159797512716,-0.5164105119648741,-0.6878443063976762,-0.12504962275712836,-0.8907007861635146,-0.0425438209295564,-0.9306854838614321,-0.03635556270911212,-0.9860193679536505,-0.06200454617902837,-0.9619352186245466,DROITE
-0.22098080124826974,-1.3825715852916265,-0.14476428678410247,-1.3829822785907555,-0.32090790215791126,-1.3897517664471604,0.006087582944857885,-0.9999814704952735,-0.4858189657800929,-0.9573344821782958,0.0,0.0,-0.3500893314404915,0.0454855331625647,-0.5326474040167211,-0.667011728192389,-0.21614370238176311,-0.7938767487159643,-0.11899403243418027,-0.811588072280665,-0.09945319324980881,-0.8360700339630811,-0.1274045430894548,-0.857530809308383,DROITE
-0.2067659755280256,-1.3990311237780917,-0.11986240972176149,-1.4006547317274285,-0.29427407198078703,-1.4198109207933285,0.04798447101971172,-0.9988480818127241,-0.44907753828520197,-0.9712814247140369,0.0,0.0,-0.3386786563910301,0.0394753345234183,-0.5330151877095953,-0.5875947462703935,-0.21359128948395995,-0.7943587345181874,-0.11196297080056798,-0.8478597960972166,-0.095164093545566,-0.8288865361766489,-0.1249238137439974,-0.881819633065445,DROITE
-0.16069528911972097,-1.3998159258862544,-0.09885620457784504,-1.4021326481775418,-0.28206850445793225,-1.4299525446361299,0.051850951644533204,-0.9986548346718983,-0.4569875521808103,-0.9892491397127178,0.0,0.0,-0.34704621811994396,0.02968300435711949,-0.45572243351303543,-0.654797997525623,-0.08512126092838306,-0.9104284639634972,0.009330985708948724,-0.9010933802787976,0.017897015944359163,-1.022872190140066,-0.012196206293075364,-0.9371972821800795,DROITE
-0.18239626597439398,-1.2802969636987498,-0.107031293335366,-1.3147309798325184,-0.27172595544776856,-1.3021133512793908,0.03000788965305707,-0.9995496618770724,-0.3895681026156094,-0.9745402818406984,0.0,0.0,-0.2714258823553597,-0.004246875855233334,-0.24533209891282723,-0.8520118868041743,0.10781755835635222,-0.978402441161918,0.23346634595955332,-0.9819932577931938,0.23233415528464899,-0.9114989106225043,0.1978191716530253,-1.0270455276540258,DROITE
-0.2620308577976703,-1.2798060073348196,-0.2015649657803606,-1.3310219905713931,-0.36740023083695367,-1.3016500616755315,-0.03164738538642089,-0.9994990960467165,-0.4732727873058063,-0.915430194142925,0.0,0.0,-0.28933792583545453,0.029946718815852313,-0.2827330345926515,-0.6138070592852818,0.025385768006096987,-0.8358858683431373,0.10428349862658862,-0.8348859614727251,0.11249146091796997,-0.7752395935636965,0.07820999028222991,-0.8779562964630171,DROITE
-0.26770505546098167,-1.279061643431079,-0.20585080243841766,-1.330894916941357,-0.3733838681949415,-1.3020387094047423,-0.03404941516915309,-0.9994201505506275,-0.4780228822972391,-0.9091958736570971,0.0,0.0,-0.2888645187133456,0.030986677526545065,-0.2800074772606863,-0.6097368602518091,0.031685130137720854,-0.8428684117091452,0.107068934926097,-0.8499059053068404,0.11265675531639194,-0.7890924484203815,0.07920723931941984,-0.8907179018491246,DROITE
-0.25190246687771267,-1.2836976802929878,-0.18957769545501454,-1.3318380128518152,-0.3643898331045906,-1.3007055664200071,0.002016670280743854,-0.9999979665184218,-0.44214793198252,-0.963769161898981,0.0,0.0,-0.2859861344896524,0.014853049782675286,-0.333873541994375,-0.8836099822882852,0.014488038004338843,-0.954390299063103,0.09403863371454896,-0.9247907932302006,0.10370926843831624,-0.8645754296252044,0.0780008792174791,-0.9851828233276944,DROITE
-0.23646785984453325,-1.2416223281370489,-0.17446720821854814,-1.2903732781390826,-0.3462826542314461,-1.2619773164013468,-0.01417286911530387,-0.9998995598464081,-0.42954397350536255,-0.9427250413903503,0.0,0.0,-0.2841828221393962,0.01701773120675015,-0.29929800310909965,-0.7722446345979692,0.04393558249173334,-0.7594487956470659,0.11433909938015198,-0.7305374949356073,0.140248583451215,-0.6431674933287981,0.11957461989625266,-0.7535047875580543,DROITE
-0.23390629771764168,-1.2608677223670044,-0.1626555589056724,-1.3070851425911978,-0.3399386815041767,-1.2856947427323853,-0.0015705726836107029,-0.9999987666499621,-0.4307667686396453,-0.9476920680728768,0.0,0.0,-0.2855889049517888,0.024786966741879038,-0.3158117906335715,-0.7163505749661659,-0.002560294288578017,-0.6970462972459786,0.06533299978421048,-0.6773343256052986,0.09687995922797842,-0.5751175764786909,0.045502681207014194,-0.6986871721280004,DROITE
-0.22905544850100817,-1.3019742157797236,-0.16555759661691677,-1.3489085221592152,-0.343497417108559,-1.3306530998286772,-0.0020646151961062568,-0.9999978686797748,-0.46103975088554744,-0.9759978307346884,0.0,0.0,-0.3020080878249381,0.03144528819326566,-0.3402514597141315,-0.6184447903810014,0.011009323616820426,-0.6232806189221755,0.09088437713201049,-0.6114829913667083,0.1219402719335429,-0.5006606803639041,0.08245683497363993,-0.6379111188387183,DROITE
-0.22666687261461838,-1.2602485318874863,-0.16820603540565424,-1.3088932087743983,-0.3400745911921564,-1.292659129358496,-0.01835867072256098,-0.999831465402695,-0.45772350185991906,-0.9477378913171131,0.0,0.0,-0.29525929851091476,0.02769495574112401,-0.32967260714931707,-0.6370461305587927,0.009531806213241836,-0.7632964940659244,0.08887631944194092,-0.7475009069357674,0.10981287102189174,-0.6535217013392629,0.07916497308020493,-0.7798151742117199,DROITE
-0.24278535706851773,-1.323065693989535,-0.17569642566140223,-1.3680300340952252,-0.3532281593955409,-1.3491711164205245,-0.0034348588233608732,-0.9999941008550318,-0.46526404228939144,-0.9810778108474417,0.0,0.0,-0.3071448818794154,0.030657146184038482,-0.3409656446504397,-0.7381657797117688,-0.015195833227553947,-0.9221982284229427,0.05277405414220478,-0.9359630389684659,0.05662684640021876,-0.8603980656903416,0.03053845875000782,-0.9883730441754539,DROITE
-0.20504773757689781,-1.3270649927952018,-0.13063096044578562,-1.3822178813005126,-0.3000771472918687,-1.3556802309927827,0.05024576241634354,-0.9987368839485206,-0.41742973969833347,-1.0180013054257941,0.0,0.0,-0.29338763302861315,0.02004412850413427,-0.2739967804293149,-0.7671977088188394,0.034638639679625806,-0.9627921768696515,0.11283003975724928,-0.9844767128512716,0.13623384523423107,-0.6413122267017931,0.1107410682223125,-1.0228808685613393,DROITE
-0.14888656123279517,-1.407069247835928,-0.09010315229560716,-1.4344368186433774,-0.2624836931007424,-1.4459318347352859,0.014805380101034852,-0.999890394353333,-0.40703489471258325,-1.0966607632636234,0.0,0.0,-0.29270769932436286,0.004177004973942141,-0.22464573503927593,-0.7993982818108942,0.12313407945399353,-0.9624534118977639,0.2091278965669122,-0.96575208498767,0.23642156242619056,-0.3856577509137961,0.203099416762355,-1.00695895334785,DROITE
-0.18728364736960676,-1.334364589449281,-0.12016429981551442,-1.3625060713225214,-0.2872211284511967,-1.3435390813358896,0.03801656001917941,-0.9992771092966696,-0.4024025667779001,-1.0070650040847253,0.0,0.0,-0.2800941260550295,-0.0066895717765455345,-0.36148680028402064,-0.8012516713358312,-0.01998134681717136,-0.8626750959263001,0.06269077207032524,-0.85382995812923,0.08020496650857421,-0.45239600572510325,0.05442503872563268,-0.8938026487375952,DROITE
-0.20115573836754483,-1.3018479848895281,-0.11634496494882271,-1.3409982491954338,-0.2950854009830762,-1.3212690205486468,0.04748253630104011,-0.9988720682582031,-0.38806326680074404,-0.9635439282915226,0.0,0.0,-0.28919824862601157,-0.00653419650158599,-0.38330959573278994,-0.7414549313601275,-0.0741943371737362,-0.8071807331702943,0.014115996579737205,-0.7953215959084784,0.041149011452298004,-0.6173088559069987,0.009295347863763471,-0.8391153099382958,DROITE
-0.13539831864044316,-1.450377811063388,-0.050204770159451656,-1.4601692788744074,-0.23732791241058054,-1.472343169316228,0.10831770752788417,-0.9941163283217431,-0.4067045490416049,-1.0006198733978307,0.0,0.0,-0.2883559098122784,0.006501301270763108,-0.5391401720632606,-0.4796261029257713,-0.24178124269968587,-0.5019070897942032,-0.1342195729101761,-0.46075395496807087,-0.11348980345581385,0.3976379550061251,-0.1428114774637549,-0.5665217024009531,DROITE
-0.14474764581106087,-1.4443838370717006,-0.06060654613672891,-1.4535048441408207,-0.2447355087712949,-1.4570611493580723,0.10725708358646865,-0.9942313201768115,-0.4027816217343612,-1.0047098204541622,0.0,0.0,-0.28221451576980966,-0.0038737051505716774,-0.5120555839830994,-0.49740454074034285,-0.19544435630697563,-0.3965207789752927,-0.09451179215093863,-0.33374148155218547,-0.0723566129943512,0.5208945943647539,-0.08919577351561034,-0.43483545008949626,DROITE
-0.09030723571586381,-1.446748957196784,-0.05036397741656711,-1.4637809640506088,-0.21840185897581316,-1.4697277989023554,0.10869006284986502,-0.9940756863728699,-0.3996943259674138,-1.0006166753143109,0.0,0.0,-0.2801121357927685,-0.008409016293894513,-0.5112098832968679,-0.46751111808666146,-0.2100755761150467,-0.5316255890734387,-0.10741138809321969,-0.49416654984207875,-0.09383719552931793,0.35424806321283786,-0.11971983299940259,-0.5986933481463326,DROITE
-0.13549134859728856,-1.4321689433942304,-0.05035411280157171,-1.4458251591843923,-0.23517724328692424,-1.4505074861847336,0.11382799616962039,-0.9935004717100082,-0.3971179612037014,-0.989373565061072,0.0,0.0,-0.2789856715460029,-0.012089237500986599,-0.507034755079505,-0.4558883388804688,-0.20429136668620818,-0.542477110736713,-0.10219918096125807,-0.5023431241455711,-0.09075534264312528,0.33668511749826213,-0.11383705526285469,-0.6043663873098333,DROITE
-0.13779716015122861,-1.4371770882859005,-0.05232922744355916,-1.4484476037205791,-0.23761707839972723,-1.4515132983824999,0.11764861603307104,-0.9930552870537989,-0.39624736357451185,-0.990007079899822,0.0,0.0,-0.28014889894494754,-0.007090878745734698,-0.5183621423882286,-0.46859770867973943,-0.23603378633431216,-0.4996362009268235,-0.13754695426833402,-0.44774183766682935,-0.11101290165494852,0.4028850345968797,-0.13584345087208533,-0.5471978200856625,DROITE
-0.1315799694369665,-1.4133543297300701,-0.046412500473371844,-1.4192900149034013,-0.22744127295463887,-1.4242980612741551,0.12113663345447952,-0.9926358426106299,-0.3835941656708958,-0.9755064085868898,0.0,0.0,-0.2734339897986726,-0.013784640416519887,-0.4855632066949332,-0.4673148309248922,-0.1595274044537291,-0.542485337441352,-0.053122782094303565,-0.5078657610760853,-0.03398623127359726,0.33662339748754183,-0.058841175999482555,-0.5972218019766642,DROITE
-0.1314765195338644,-1.4360277292248793,-0.05535373198363317,-1.4404393785770777,-0.2297679548699669,-1.4457797384291735,0.11881370496531861,-0.992916564225018,-0.3868257947543453,-0.9961017252853515,0.0,0.0,-0.2810240399743735,-0.008367787735446624,-0.49337693461258725,-0.4834122966940778,-0.16837900752295304,-0.5597244128527212,-0.06377885505796722,-0.5209991490473361,-0.04835381904594652,0.33691196653032357,-0.06960571136002874,-0.6166108282358957,DROITE
-0.13832214782958607,-1.456335728768947,-0.05347444135437932,-1.4625608501780545,-0.2389724596799189,-1.469461482057377,0.10026685335007253,-0.9949605811886595,-0.4000086938337172,-1.0121209414095864,0.0,0.0,-0.289632128589459,0.0008073204327436156,-0.5460369234460996,-0.5043587878772956,-0.2355652282644333,-0.5510402151363281,-0.1411346756393018,-0.49990493298451355,-0.11104259836617407,0.3612807570288688,-0.13816814091972535,-0.605569136190936,DROITE
-0.13193649186765002,-1.4605677275135016,-0.04541369078307664,-1.4679036724238728,-0.2369671428660631,-1.4756613251042359,0.10518137833329456,-0.9944530545238968,-0.4044719980890296,-1.0164746722076132,0.0,0.0,-0.29521339476754216,-0.005175561926768854,-0.5312835076724883,-0.49244441172988124,-0.24485427943142543,-0.5453873881070825,-0.15050554314900857,-0.4988725785050882,-0.12362183087339919,0.36294535283805324,-0.15114158215442386,-0.610242881904197,DROITE
-0.18849471936283588,-1.3545925451469978,-0.07844997440073938,-1.375693257569352,-0.2571768076412323,-1.369432424514448,0.10104758188495648,-0.9948815940579075,-0.36623129144810873,-1.0119170494972098,0.0,0.0,-0.26871913100981676,-0.004897103649471802,-0.25174879611114154,-0.778360670765728,0.20047065974445613,-0.8127371022645783,0.29973834517617265,-0.7718501764764755,0.3348254484432406,-0.5368296579251224,0.30220454193781493,-0.8182363759431696,DROITE
-0.17915993751068904,-1.387164472480435,-0.07923368081110804,-1.4066508924192185,-0.25285633742538166,-1.4039250551999518,0.09582019389212715,-0.9953986590519776,-0.3822701622898558,-1.0617944183515988,0.0,0.0,-0.27212226598126477,-0.0097256173185643,-0.37644168612291173,-0.7030658415312969,0.044829216703198026,-0.5554049858855163,0.14404948199149742,-0.4805377105468802,0.18311745073605507,-0.18544510841846235,0.16049144490225412,-0.562472517925619,DROITE
-0.1729959954441748,-1.4445568046786255,-0.06103489227641686,-1.4556468489122978,-0.2524629389344514,-1.458334879442476,0.12072775676890339,-0.9926856545480792,-0.38272607682710397,-1.1069388518096122,0.0,0.0,-0.27372556584615115,0.007862173568004631,-0.3797821895452282,-0.6630506839119334,0.01844241630547226,-0.3263760046956401,0.0944845523894425,-0.21980233399942498,0.14339530643791037,0.08129512426042225,0.13026766633073575,-0.31397432352917287,DROITE
-0.18773878358750812,-1.4829409786743555,-0.07285068067573344,-1.4938011708194856,-0.2747522730055753,-1.4962621405736225,0.10951154977633108,-0.9939855232676108,-0.40613741607576515,-1.1296100837992848,0.0,0.0,-0.2939157313791046,-0.013037203850712761,-0.472576981771075,-0.6051710521687433,-0.15144549577433983,-0.21479320752006686,-0.07730757871889611,-0.06968322490107633,-0.025587507883706784,0.2204128094936798,-0.04110874305323421,-0.19008564873032624,DROITE
-0.16764382476573447,-1.2864294713670528,-0.07059239689000844,-1.3135753661358318,-0.24724775704451327,-1.3104578645611682,0.09446915344365463,-0.9955277891890508,-0.36031536701889366,-1.0026373786832192,0.0,0.0,-0.2632480272408571,-0.005514231860152486,-0.19966520217335237,-0.8052886842878746,0.22969778121959133,-1.0452885698300465,0.32901097235228133,-1.0828580866039306,0.33382754306709056,-0.8630946363934026,0.30555247151650583,-1.1136730008470925,DROITE
-0.21597324265116555,-1.2476848998893113,-0.10468515344831862,-1.2725970768067436,-0.27147792535178716,-1.3031556493574077,0.07663481233515017,-0.9970592287012623,-0.35283454699283356,-1.016489303386273,0.0,0.0,-0.25923236432319674,0.003742835547541208,-0.200416080905043,-0.9225446778450681,0.08006772435896026,-1.398175157168341,0.13719733760264782,-1.5195311893319565,0.138056225421455,-1.3161742754042103,0.12016832189574014,-1.5245039160405816,DROITE
-0.19786807210943544,-1.2632873196101224,-0.087949727890965,-1.2979905569098995,-0.2644342541013959,-1.2901484615005294,0.09141235597626109,-0.9958131256289351,-0.34381384471879267,-0.9777382949215944,0.0,0.0,-0.25917429698457073,-0.01683995670590263,-0.1538553937528464,-0.8270829342635996,0.21060264730154818,-1.1220116267724236,0.3172011975299434,-1.1709638011347652,0.31892106653291025,-0.9391934156024402,0.28877959314924906,-1.2098567927808614,DROITE
-0.2016278628155247,-1.2893620748481827,-0.08677634434553433,-1.321447391640042,-0.26923432453630625,-1.3117506620730817,0.07789667494153366,-0.9969614375857538,-0.35281530885777895,-0.9861640966633924,0.0,0.0,-0.2594359606563926,-0.013302422708865972,-0.20906908878745353,-0.749691512245493,0.2185439499849595,-0.9088245599584135,0.3280617073028823,-0.9298475843790166,0.32840029855275915,-0.7083652545002271,0.2922590989078349,-0.9860755580882425,DROITE
-0.17582480743356094,-1.3872480778402538,-0.07849171526364096,-1.3891909432395935,-0.2703290800828937,-1.3819996111031922,0.08089917636338355,-0.9967222899402451,-0.4173603199888071,-0.9629011290413011,0.0,0.0,-0.3125822135409041,0.0024662825478137837,-0.7674042968023044,-0.9978250163302811,-0.3999913540714977,-1.0072430097768357,-0.29415996874568195,-0.9868183750890066,-0.2683168475575418,-0.5897259107093049,-0.2856320305173521,-0.9799864162219967,DROITE
-0.15535552139853448,-1.3899651642777402,-0.07633949058683455,-1.3874786866961462,-0.2670256234888592,-1.3822767446214155,0.07694684943950293,-0.997035196149732,-0.41870309375997583,-0.964669257968072,0.0,0.0,-0.31048626391452855,0.006655231646560216,-0.775416426500116,-1.0045627755864124,-0.4204414772967126,-1.021182503020775,-0.3157353125361461,-0.990570377815527,-0.2908060136088387,-0.5888019123269211,-0.30781965931369637,-0.9859819897472737,DROITE
